num,objID,flag,conf,Anomaly Score,RA,Dec,u_b_exp
0,1237656906345480683,0,0.5022,0.045311640948057175,338.102156,-0.85484,22.33527654582134
1,1237656906345874046,0,0.7248,0.02590515837073326,338.990735,-0.92163,
2,1237656906349674800,0,0.9629,0.03610004857182503,347.685896,-0.942957,22.69195175229017
3,1237656906349936976,0,0.6953,0.013745240867137909,348.213995,-1.010301,23.14905216432622
4,1237656906350526717,0,0.9436,0.08649333566427231,349.628376,-1.031313,22.000884783549637
5,1237656906350919803,0,0.9541,0.15631288290023804,350.508666,-0.875422,21.812219560507756
6,1237656906355114219,0,0.9295,0.03550303727388382,0.094003,-0.98846,22.095887344115923
7,1237666338114437633,0,0.6063,0.011708968318998814,14.757647,-0.840467,23.03033899887992
8,1237666338115682600,0,0.8746,0.02861826680600643,17.649712,-0.958642,21.79685371930863
9,1237666338116337885,0,0.8535,0.11423860490322113,19.087207,-0.911385,21.307671124909795
10,1237666338116403783,0,0.9574,0.02046016976237297,19.336005,-0.948068,22.32697529816121
11,1237657189840716060,0,0.9013,0.038197487592697144,21.126304,-0.888757,22.200222262098425
12,1237657189840847025,0,0.942,0.02332308515906334,21.412401,-0.975728,22.361633774614848
13,1237657069546242780,0,0.8016,0.03431673347949982,22.28598,-0.897294,16.959265113055327
14,1237657069546373424,0,0.9449,0.04429164528846741,22.582594,-0.954676,22.22910467997147
15,1237657069546832147,0,0.8697,0.022578040137887,23.552028,-1.001236,22.414108935105745
16,1237657069547028836,0,0.8599,0.044105201959609985,24.043573,-0.985421,21.595668118062303
17,1237663783135215844,0,0.7352,0.028383702039718628,26.405531,-0.837767,22.675127362481916
18,1237663783135805791,0,0.9464,0.017670664936304092,27.706386,-0.82837,22.969456434537467
19,1237657069549257027,0,0.7019,0.05410310626029968,29.182879,-0.97898,21.821564241883955
20,1237657069549650265,0,0.8986,0.0793449878692627,30.01942,-1.007671,22.4228266411311
21,1237666406845514122,0,0.9321,0.04766767844557762,31.264686,-1.026403,22.51937089302593
22,1237680001987641701,0,0.7962,0.03819611668586731,31.641612,-0.952174,19.308065798982245
23,1237666406846104344,0,0.5965,0.029972385615110397,32.701233,-0.949659,22.640623055082038
24,1237680000377619123,0,0.9479,0.014551370404660702,33.65289,-0.943073,22.37944260458044
25,1237666406848200982,0,0.5265,0.027393657714128494,37.436533,-1.013586,22.175685916849435
26,1237657584949592444,0,0.6971,0.010343920439481735,38.715534,-0.942621,23.08269682371759
27,1237657584949985459,0,0.5009,0.0829009860754013,39.637233,-0.867429,21.89449358264948
28,1237657584950117118,0,0.6891,0.009497102349996567,40.0376,-0.911992,23.182434930367602
29,1237657584950247662,0,0.8942,0.04166971892118454,40.240184,-0.861339,20.589429031937346
30,1237657584950313207,0,0.9166,0.1077277660369873,40.486354,-1.03057,21.950188607458262
31,1237657584950641006,0,0.9418,0.03870236501097679,41.245029,-0.89864,22.43596743553369
32,1237657584950903223,0,0.97,0.014156917110085487,41.724884,-0.957674,23.10261513522869
33,1237657584950968560,0,0.9438,0.04487293213605881,41.909431,-0.854359,22.28039901458705
34,1237657584951165518,0,0.5486,0.04224298149347305,42.352903,-0.940244,22.86564803421804
35,1237666299480048312,0,0.9022,0.00905631948262453,46.178482,-0.909083,23.376485274315883
36,1237666299480441186,0,0.7193,0.03329171985387802,47.137032,-0.993967,22.06738782043397
37,1237666299480900063,0,0.933,0.03439614176750183,48.120085,-1.019874,21.887991014144358
38,1237666299480965619,0,0.9704,0.02664065733551979,48.356119,-0.983323,21.96711740288572
39,1237666299481686701,0,0.9249,0.01628962717950344,49.960467,-0.855277,22.909907098010322
40,1237666299482800236,0,0.7132,0.3807215094566345,52.490781,-1.032152,19.902421031559623
41,1237663542613311807,0,0.8467,0.10413624346256256,339.655508,-0.528143,21.598424700548467
42,1237666407361871964,0,0.661,0.1938030868768692,344.518607,-0.462289,21.595723804961967
43,1237666407362068613,0,0.8903,0.07119939476251602,344.854171,-0.500005,21.779361363378758
44,1237666407362462380,0,0.7197,0.07166247069835663,345.831139,-0.552284,22.26357095576958
45,1237666407364034854,0,0.7236,0.04044477641582489,349.328087,-0.495615,22.49751916652899
46,1237666407365411161,0,0.9081,0.07209860533475876,352.520142,-0.561148,21.683478591185843
47,1237666407366131950,0,0.8273,0.0455436185002327,354.120111,-0.544545,21.96542260049847
48,1237666407366721879,0,0.81,0.086366206407547,355.599698,-0.615822,22.591465751227375
49,1237663783660093638,0,0.9094,0.07158675789833069,359.038117,-0.407943,21.851671180748028
50,1237657190367887895,0,0.9294,0.025932716205716133,358.988863,-0.540523,22.666529129298052
51,1237657190368215404,0,0.5885,0.014541544951498508,359.647977,-0.521707,22.96835503600283
52,1237657190370181533,0,0.7071,0.0368606373667717,4.188103,-0.512257,21.925159190667642
53,1237657190370967809,0,0.9634,0.016331277787685394,5.941358,-0.452548,22.486366986173053
54,1237656971301879998,0,0.8657,0.05973903089761734,12.620742,-0.530562,21.718877833973476
55,1237666338651767086,0,0.9241,0.02737509086728096,15.822053,-0.553673,22.48822826925377
56,1237666338651963501,0,0.9588,0.07847845554351807,16.328204,-0.461156,21.75568111624883
57,1237666338652815848,0,0.6286,0.014589625410735607,18.194936,-0.441039,23.737972006291166
58,1237666338653143129,0,0.9277,0.0194384828209877,18.907068,-0.443039,18.950272971021377
59,1237656511742017821,0,0.9274,0.015002120286226273,20.855282,-0.489338,19.350884416621902
60,1237666407379304827,0,0.9512,0.05249801278114319,24.283638,-0.564936,22.209115006115606
61,1237666407380222254,0,0.9572,0.03249330818653107,26.440952,-0.569137,22.28413911721132
62,1237666407381205288,0,0.6982,0.07968602329492569,28.549643,-0.596022,21.40318059971668
63,1237666407381336292,0,0.6637,0.02561063878238201,28.907595,-0.583941,22.4886390378224
64,1237666407381467352,0,0.8904,0.03802584111690521,29.147803,-0.534091,22.655078536963583
65,1237666407381664479,0,0.9285,0.01827462762594223,29.716966,-0.557609,22.812553939493238
66,1237666407381860683,0,0.9217,0.07637976109981537,30.14482,-0.593754,22.088424879446915
67,1237657070087897418,0,0.9656,0.03128005564212799,33.231476,-0.467078,22.94638344767496
68,1237663783675625592,0,0.7987,0.23368775844573975,34.506984,-0.415603,20.796227767335747
69,1237657070088618228,0,0.9577,0.05322045832872391,34.749002,-0.601463,21.954523952649453
70,1237657070089208149,0,0.9425,0.03226533532142639,36.144403,-0.615732,22.9838877869514
71,1237657070089601296,0,0.9601,0.06581240147352219,37.078471,-0.60801,24.267318574662273
72,1237657070089863665,0,0.908,0.015227796509861946,37.59683,-0.441424,22.744443862044715
73,1237657070090191377,0,0.806,0.020456526428461075,38.415783,-0.498793,
74,1237657070091108652,0,0.8206,0.03203382343053818,40.509984,-0.577925,23.481537890543084
75,1237657070091305135,0,0.6692,0.32920363545417786,40.970731,-0.617562,19.329720953562312
76,1237657070091633401,0,0.8038,0.033477190881967545,41.727279,-0.436451,22.717492190511543
77,1237663783678968184,0,0.5064,0.022314228117465973,42.139237,-0.411656,22.809965195868728
78,1237657070092026098,0,0.9536,0.013956967741250992,42.547678,-0.590914,23.178884386212918
79,1237657070092026166,0,0.6117,0.014608300291001797,42.637409,-0.612203,22.249593260951908
80,1237657070092091522,0,0.8675,0.04750760644674301,42.751714,-0.454112,21.96355923324777
81,1237657070092550836,0,0.9583,0.01807347871363163,43.860508,-0.599154,22.934756088079784
82,1237657070092746957,0,0.879,0.04797947406768799,44.177676,-0.525771,21.2382975285752
83,1237657070092746993,0,0.9169,0.043722014874219894,44.254559,-0.490118,22.184942617650194
84,1237666300016591042,0,0.8673,0.09179935604333878,45.399947,-0.466761,22.128098420129966
85,1237666300018622571,0,0.7922,0.09806747734546661,50.052447,-0.540675,21.923750080757088
86,1237666300018753891,0,0.5091,0.01874428614974022,50.387708,-0.433968,22.69500812324145
87,1237666300020261209,0,0.772,0.02478625811636448,53.770136,-0.535153,23.395832455260976
88,1237666300020327021,0,0.9481,0.025234956294298172,53.988853,-0.524172,22.90581313442486
89,1237666300020719764,0,0.8024,0.0808732733130455,54.891788,-0.511942,22.446787033432994
90,1237663543149068531,0,0.8934,0.12564188241958618,336.988891,-0.115843,21.67612146836473
91,1237663543149330889,0,0.7926,0.022452043369412422,337.70715,-0.166715,22.03680938507058
92,1237663479260840285,0,0.6501,0.05043761804699898,338.0062,0.016458,22.717783686577963
93,1237666407898218678,0,0.5167,0.11606105417013168,343.318715,-0.014888,22.03542371221605
94,1237657190900826405,0,0.7526,0.03284473717212677,349.93514,-0.16548,21.75110219614377
95,1237657190901416200,0,0.8997,0.028788309544324875,351.283537,-0.132953,21.74957534081765
96,1237657190904627548,0,0.8045,0.19015905261039734,358.655476,-0.083777,21.419193237155206
97,1237657190905938168,0,0.9423,0.0375918447971344,1.650884,-0.122991,21.90771730292051
98,1237657190907248661,0,0.9255,0.12956179678440094,4.605048,-0.179534,21.806215887301093
99,1237663784202142476,0,0.9131,0.018539540469646454,10.83426,0.015627,22.515437248527288
100,1237657190910263651,0,0.9065,0.025706730782985687,11.534295,-0.128739,22.416767552040604
101,1237657190910525696,0,0.8714,0.0364411436021328,12.197013,-0.118699,22.478621293315864
102,1237666339188768990,0,0.9387,0.048864275217056274,16.059308,-0.11656,22.454611593914038
103,1237666339189883413,0,0.9246,0.021173257380723953,18.631699,-0.067476,22.805329402649097
104,1237657190914719968,0,0.883,0.15366867184638977,21.690559,-0.19777,19.6177881611248
105,1237666407916044465,0,0.7744,0.04431432858109474,23.986136,-0.11123,22.423408275191026
106,1237663784208302342,0,0.93,0.03546624630689621,24.876045,0.011619,22.221128132860212
107,1237666407918010647,0,0.9105,0.02404804900288582,28.507165,-0.046248,22.566136769271726
108,1237666407918272680,0,0.7245,0.032474275678396225,29.011915,-0.197555,22.40584816313197
109,1237666407919387338,0,0.8255,0.03977783024311066,31.677778,-0.151537,22.91791297214445
110,1237666407919976570,0,0.6157,0.04700857773423195,32.935401,-0.179401,20.85350391855654
111,1237666407920435272,0,0.9152,0.1809508502483368,34.055401,-0.027705,21.869602626729513
112,1237666407920436216,0,0.8459,0.008403697982430458,33.96579,-0.104651,19.85662518317146
113,1237666407921746070,0,0.5331,0.13709282875061035,37.056587,-0.152431,21.49562752457601
114,1237666407921942665,0,0.9388,0.07255427539348602,37.47709,-0.167366,22.138888762039677
115,1237666407922402002,0,0.7146,0.019524281844496727,38.525896,-0.00799,17.729137610735695
116,1237657070628372866,0,0.9306,0.014672398567199707,41.332927,-0.035226,23.44010680322107
117,1237657070628831248,0,0.5424,0.06488673388957977,42.382416,-0.143039,22.000542078258636
118,1237663784216428795,0,0.9667,0.05931812524795532,43.416827,0.010264,22.159954814280745
119,1237666300554445138,0,0.9215,0.10557063668966293,47.758636,-0.182303,22.561215222395834
120,1237666300554772792,0,0.9181,0.05002252757549286,48.482126,-0.176415,22.79778075309601
121,1237657586030346693,0,0.9479,0.01986801065504551,54.759672,-0.146754,22.92692144457487
122,1237663543687774702,0,0.9269,0.03903760388493538,341.300324,0.343202,22.056334324181957
123,1237666408436597034,0,0.9443,0.05249719321727753,346.652171,0.384204,
124,1237666408436662538,0,0.9348,0.05756872147321701,346.918935,0.285638,22.755978719485558
125,1237666408437252321,0,0.9125,0.03669878840446472,348.231717,0.363411,21.970857848549677
126,1237666408439284042,0,0.9735,0.018473289906978607,352.786262,0.346943,22.60990508523034
127,1237666408441119004,0,0.9342,0.013319219462573528,356.960044,0.332532,23.311428669785627
128,1237663543697277242,0,0.936,0.02764737978577614,3.006664,0.311101,22.488062136848903
129,1237657191444120291,0,0.9434,0.04175340011715889,4.683235,0.308258,22.5424188498265
130,1237657191445103153,0,0.8897,0.01718263328075409,6.91897,0.241143,22.92310921194696
131,1237657191445234441,0,0.7829,0.07760781049728394,7.234874,0.326638,22.36850878896409
132,1237657191446151425,0,0.9512,0.07215695083141327,9.370209,0.277508,22.48526671911631
133,1237657191446413614,0,0.9453,0.024936415255069733,9.969283,0.382712,23.744228890993604
134,1237657191447265408,0,0.9141,0.0841328427195549,11.854171,0.337173,22.375825947389476
135,1237666339725115815,0,0.5277,0.08006490021944046,14.989133,0.284611,22.422686486776584
136,1237666339725902356,0,0.9594,0.023854007944464684,16.695051,0.243793,23.283677577155643
137,1237666339727540588,0,0.5754,0.24278655648231506,20.503056,0.270184,21.936436159305025
138,1237666339727540898,0,0.9559,0.017045455053448677,20.495431,0.395038,22.907898000411116
139,1237657071159410928,0,0.7408,0.020375549793243408,27.993685,0.237559,22.529746241821133
140,1237657071159542371,0,0.8852,0.0431022085249424,28.368411,0.256473,22.122874645727226
141,1237657071160066284,0,0.6092,0.1338900625705719,29.548585,0.329915,21.931297781476406
142,1237663784747794698,0,0.9253,0.028133511543273926,30.864843,0.439381,
143,1237666408456323822,0,0.8365,0.027154218405485153,31.827657,0.309009,22.8999616875135
144,1237666408456913783,0,0.6646,0.046648189425468445,33.145826,0.270115,21.998721376379283
145,1237666408458813774,0,0.9461,0.04605318233370781,37.391244,0.3731,22.537430174144014
146,1237666408460386580,0,0.8734,0.024127572774887085,41.079051,0.277287,21.959357712431526
147,1237657586562105520,0,0.662,0.07618632167577744,43.192115,0.258114,21.890200294709896
148,1237657586562498733,0,0.8253,0.08925949782133102,44.064372,0.261717,21.83397449777332
149,1237666301089939752,0,0.9048,0.040308523923158646,44.537632,0.219654,23.092359382378383
150,1237666301092036631,0,0.9067,0.08861690759658813,49.274929,0.28103,19.15870125059812
151,1237666301092299033,0,0.9416,0.029335524886846542,49.935949,0.23949,22.619057099778132
152,1237660241387585641,0,0.5666,0.014996225014328957,50.450874,0.428517,23.833566884765077
153,1237666301093216745,0,0.9055,0.01024717092514038,51.995129,0.281007,24.932763300434463
154,1237666301093347968,0,0.8512,0.01941361278295517,52.352954,0.321755,17.772736715898162
155,1237666301093544646,0,0.7017,0.040020838379859924,52.847579,0.364911,22.364811302813422
156,1237666301093740864,0,0.7819,0.03102732263505459,53.202421,0.397983,22.523465057443858
157,1237663544222614109,0,0.8849,0.06800593435764313,336.590103,0.807702,22.404206389335375
158,1237663544222876029,0,0.9142,0.014523927122354507,337.126216,0.692465,22.486553372690476
159,1237663544223335035,0,0.505,0.02018800377845764,338.204415,0.767868,22.864098354341326
160,1237663445443215623,0,0.9383,0.028137385845184326,344.982322,0.688542,23.21377213402238
161,1237663462605586656,0,0.8961,0.046147920191287994,346.906747,0.747018,21.65554131514294
162,1237663462606307436,0,0.8124,0.076909139752388,348.517628,0.648962,22.157738855726308
163,1237663462607028878,0,0.9683,0.028938904404640198,350.171743,0.826038,23.019130849278472
164,1237663462608732267,0,0.9734,0.12796905636787415,353.985747,0.703855,22.23388622621772
165,1237657191977452305,0,0.9438,0.07343164086341858,356.598531,0.707833,22.662777901158478
166,1237657191979745569,0,0.7434,0.05573121830821037,1.855972,0.728759,22.314742870806633
167,1237657191980859555,0,0.7301,0.21110163629055023,4.332597,0.774522,21.4267378140134
168,1237663278467645663,0,0.9512,0.02683223970234394,6.936092,0.844606,22.37973634502547
169,1237663204918690143,0,0.951,0.04357711598277092,10.373932,0.665324,22.459559291274605
170,1237663204919542006,0,0.6153,0.03798210620880127,12.267429,0.765833,22.318201673361354
171,1237663204919673426,0,0.9591,0.008013756945729256,12.610086,0.824394,22.612622448208747
172,1237663204920066326,0,0.842,0.03064139559864998,13.406961,0.673849,22.57457990510895
173,1237663204920131756,0,0.9602,0.03131203353404999,13.666386,0.75548,
174,1237663204920984145,0,0.8699,0.03612096607685089,15.624433,0.720293,22.58207525346966
175,1237663204921377116,0,0.9325,0.05413864925503731,16.52988,0.776007,23.19510390779876
176,1237663204921639046,0,0.6538,0.07841814309358597,17.0813,0.720192,21.82146687240565
177,1237663204921704515,0,0.7512,0.17844119668006897,17.157769,0.823245,
178,1237663204921835732,0,0.9457,0.03927519917488098,17.476581,0.801378,22.00384718492627
179,1237663204922163484,0,0.9679,0.035464491695165634,18.291885,0.836353,17.092324685906632
180,1237663204922163471,0,0.7887,0.04859667271375656,18.26183,0.678096,22.17353535794377
181,1237663204922490981,0,0.9026,0.10701893270015717,18.990416,0.693314,21.546572983396
182,1237663204922622368,0,0.8958,0.03197344392538071,19.279335,0.691492,15.845493046784194
183,1237663204922949824,0,0.8932,0.06814371049404144,19.994656,0.722282,22.65162281819022
184,1237663204923080956,0,0.8775,0.06066545844078064,20.365429,0.710454,21.519715569404646
185,1237663204923474161,0,0.9491,0.047031011432409286,21.273258,0.818836,22.32789598994223
186,1237657071693856929,0,0.5811,0.040595538914203644,22.508111,0.735898,
187,1237663785281061135,0,0.917,0.033338893204927444,22.649272,0.857856,22.93187266230643
188,1237657071694709044,0,0.9411,0.040956754237413406,24.509311,0.735315,21.993304886831485
189,1237657071697920304,0,0.9252,0.06496918201446533,31.869093,0.685573,22.51750843888649
190,1237657071698117258,0,0.9225,0.028934918344020844,32.30276,0.650685,22.592277641501354
191,1237657587095830797,0,0.6411,0.0448395200073719,35.938745,0.731895,22.236217786840477
192,1237657587097010541,0,0.8986,0.07489273697137833,38.670928,0.811423,22.405037038575013
193,1237678617436422562,0,0.9305,0.03467148542404175,42.439153,0.827392,21.311830379329024
194,1237678617437339897,0,0.9491,0.02925417572259903,44.575895,0.825139,22.42367982709288
195,1237666301627203979,0,0.9579,0.006814822554588318,45.386567,0.796599,23.381563297350176
196,1237666301629169974,0,0.9562,0.024703141301870346,49.874195,0.660756,22.83911108573884
197,1237666301629432089,0,0.926,0.034828849136829376,50.51656,0.736923,22.492661441274606
198,1237666301630087549,0,0.8143,0.12482336163520813,52.038511,0.833017,19.996400984813157
199,1237666301631791444,0,0.8534,0.05190633609890938,55.934567,0.723131,21.717756681380422
200,1237666301631857037,0,0.8787,0.04773712158203125,56.114336,0.646547,21.891708518471102
201,1237678617409225103,0,0.9092,0.025203373283147812,340.29975,1.168556,22.15439234898703
202,1237678617409749351,0,0.909,0.09023666381835938,341.578337,1.106279,21.994792699995582
203,1237678617410077206,0,0.6015,0.00959836971014738,342.240663,1.078071,22.653434160979092
204,1237678617411060206,0,0.6968,0.032414160668849945,344.549011,1.087223,22.184631192700103
205,1237663463142130176,0,0.9553,0.02914220094680786,346.088457,1.057789,24.595283366090825
206,1237663463143637355,0,0.95,0.06691874563694,349.625694,1.143978,22.290703129306856
207,1237663463143768252,0,0.8978,0.19323205947875977,349.858243,1.145314,22.03050001282266
208,1237663463143834230,0,0.8427,0.01057310402393341,350.03757,1.109667,23.348714774883046
209,1237663463144685802,0,0.9664,0.07611030340194702,351.885946,1.166814,22.78811208034038
210,1237663463145144839,0,0.9662,0.02679835632443428,353.024988,1.118736,22.765445525548138
211,1237663463145079051,0,0.5316,0.02677053213119507,352.910361,1.11138,5.856062539639697
212,1237678617415188497,0,0.9693,0.05109826847910881,353.914879,1.198419,20.658333606877243
213,1237678617415581992,0,0.8053,0.02342134714126587,354.799242,1.20234,22.285642766851517
214,1237663463145930958,0,0.9561,0.024080920964479446,354.719842,1.138855,22.717628802839872
215,1237656909037371521,0,0.9571,0.2889896631240845,355.268477,1.134109,22.14032165981097
216,1237656909037699250,0,0.6619,0.08230827748775482,356.03428,1.076259,21.57148719915824
217,1237657192516092148,0,0.9011,0.027536705136299133,0.605239,1.114242,22.64060395754654
218,1237657192516747503,0,0.9186,0.027922872453927994,2.166289,1.150141,22.687158308747286
219,1237657192518058257,0,0.9491,0.05067712068557739,5.074697,1.114603,21.554245188174452
220,1237678617421611189,0,0.714,0.11127112805843353,8.60724,1.279118,21.6792707926191
221,1237666340797218867,0,0.971,0.04997286945581436,11.122847,1.108416,22.619322971651965
222,1237666340797939793,0,0.7262,0.20646417140960693,12.806371,1.154064,21.986714130383298
223,1237666340799774848,0,0.8789,0.06785762310028076,17.014493,1.145309,21.63989170954024
224,1237678617425412422,0,0.7165,0.08324797451496124,17.273326,1.269161,19.737716898816966
225,1237678617426198863,0,0.8284,0.05870700627565384,19.149767,1.202271,22.562759610926268
226,1237678617426657553,0,0.884,0.047272779047489166,20.131427,1.255321,22.420747298799842
227,1237678617426788657,0,0.8719,0.01689966581761837,20.482325,1.153074,22.341075283841473
228,1237678617427706181,0,0.7221,0.04894256591796875,22.495221,1.147641,22.390226295331672
229,1237678617428033769,0,0.9119,0.05657050758600235,23.262808,1.13992,21.82865208343257
230,1237678617428623709,0,0.8538,0.02552393078804016,24.703019,1.209271,22.53042375666482
231,1237678617428885865,0,0.7157,0.026829177513718605,25.276918,1.163437,22.23251287935471
232,1237678617429606680,0,0.8526,0.010756404139101505,26.877294,1.199428,22.57030986985233
233,1237678617431048335,0,0.8291,0.11099466681480408,30.150458,1.094255,21.665722073615964
234,1237678617432162863,0,0.9055,0.016009336337447166,32.712262,1.144265,22.93512390332391
235,1237680099167437003,0,0.9799,0.06333991140127182,32.593894,1.201264,23.180951301166974
236,1237680099167633863,0,0.8611,0.018881920725107193,33.027971,1.209212,23.069925612305763
237,1237680099167764715,0,0.9245,0.03387964516878128,33.407651,1.168736,22.03039682073949
238,1237678617972244549,0,0.85,0.10045057535171509,40.097319,1.229889,21.533136936664384
239,1237678437016600991,0,0.9267,0.11691728234291077,40.200286,1.104775,20.94196074647776
240,1237666302164598945,0,0.8472,0.07960498332977295,46.575898,1.195237,21.8003551084161
241,1237666302165975487,0,0.9386,0.027118321508169174,49.747463,1.229868,22.849552898702576
242,1237666302166172004,0,0.755,0.037242501974105835,50.259917,1.224755,22.02978823135717
243,1237666302166630524,0,0.9358,0.23966693878173828,51.227294,1.102543,20.96476343249604
244,1237666302167744733,0,0.9579,0.07759946584701538,53.784596,1.142864,21.868912574908084
245,1237663782603064184,0,0.562,0.018755581229925156,37.195583,-1.204066,
246,1237663782603391316,0,0.5944,0.014207661151885986,37.887271,-1.050121,22.991503437443384
247,1237660024520704428,0,0.9352,0.0279966052621603,38.750526,-1.226427,22.331980223091392
248,1237660024521687052,0,0.6741,0.0802980586886406,40.884728,-1.143657,16.763223023715838
249,1237660024522080421,0,0.8005,0.2123609036207199,41.882887,-1.246194,22.43701523032067
250,1237660024522604977,0,0.7365,0.024075280874967575,42.998961,-1.174666,22.381422623357636
251,1237660024522801540,0,0.6572,0.02987193502485752,43.445281,-1.218539,22.685252348079292
252,1237660024523129120,0,0.6935,0.038904204964637756,44.327786,-1.192723,
253,1237660024523260254,0,0.9407,0.07500283420085907,44.605598,-1.079076,15.18216458190282
254,1237660024523718855,0,0.5734,0.033245332539081573,45.547545,-1.166576,21.704871556540034
255,1237660024523850365,0,0.5641,0.02525751292705536,45.977452,-1.164156,20.058686825387372
256,1237660024523915836,0,0.7214,0.025509275496006012,46.059774,-1.170141,23.074538285045207
257,1237660024523981327,0,0.9532,0.013520213775336742,46.192347,-1.20236,22.87534903438098
258,1237660024524243301,0,0.9556,0.017618075013160706,46.839081,-1.120968,22.505883608664842
259,1237660024524439899,0,0.9313,0.04965976998209953,47.309062,-1.111947,22.211167523058723
260,1237660024524767742,0,0.955,0.017644669860601425,47.985039,-1.121794,15.545582779808212
261,1237663237128323434,0,0.9461,0.037451617419719696,50.08778,-1.170097,22.93761073374034
262,1237666299482734621,0,0.6876,0.040557220578193665,52.295171,-1.046176,22.54922999702473
263,1237663237130879373,0,0.5864,0.022342734038829803,55.85217,-1.180144,22.43456499653194
264,1237660024528306454,0,0.8045,0.061902932822704315,56.122355,-1.066932,21.862303091837006
265,1237663237131731237,0,0.9569,0.029850687831640244,57.893062,-1.22633,22.25716206396017
266,1237663783139934899,0,0.8899,0.009734629653394222,37.203567,-0.704424,23.898527678599645
267,1237663783140590022,0,0.5328,0.011274510994553566,38.647566,-0.69688,22.79477103069296
268,1237663783140983151,0,0.9229,0.02524324506521225,39.671136,-0.756243,9.792602634607146
269,1237663783142621624,0,0.83,0.011851242743432522,43.287772,-0.728129,22.589161805723347
270,1237663783143932455,0,0.9583,0.04777669161558151,46.318735,-0.766505,23.233258371916335
271,1237663783143997955,0,0.896,0.020167434588074684,46.440036,-0.776421,15.421235921706232
272,1237663783144063263,0,0.8624,0.021873794496059418,46.632656,-0.739067,2.1074600447222
273,1237663237668012425,0,0.699,0.023082442581653595,56.450349,-0.655087,22.133992959306592
274,1237645941834056225,0,0.9666,0.009671906009316444,62.383748,-0.674005,23.123352976305462
275,1237645941835301240,0,0.9481,0.015739422291517258,65.161674,-0.645854,22.877034005346708
276,1237663238197018890,0,0.9475,0.015392933040857315,38.550136,-0.204412,23.168023953183656
277,1237663783678050726,0,0.9533,0.015350762754678726,40.085042,-0.3628,22.743335124819534
278,1237663783678247387,0,0.6893,0.01725384034216404,40.469344,-0.28112,22.967753578469026
279,1237663783678443954,0,0.7028,0.024907294660806656,41.003296,-0.34414,22.233080693237603
280,1237663783679558056,0,0.9218,0.03965289890766144,43.466984,-0.288514,22.81759735260891
281,1237663783679820451,0,0.9101,0.015773851424455643,44.120877,-0.314445,22.830889124369268
282,1237660240312992436,0,0.9042,0.01680060662329197,48.489502,-0.2506,23.132237206375837
283,1237666300555100435,0,0.8731,0.05046309530735016,49.158589,-0.20394,18.660948036505204
284,1237663238205342132,0,0.9491,0.008951088413596153,57.493289,-0.324631,22.6938584363897
285,1237645942370599200,0,0.9595,0.029195636510849,61.554821,-0.377312,21.724941527588133
286,1237645942370861392,0,0.8369,0.031484153121709824,62.248665,-0.253653,16.090094470543022
287,1237645942372041232,0,0.9542,0.01427672989666462,64.858745,-0.339816,22.612949698299193
288,1237663784213938847,0,0.9498,0.017050789669156075,37.803629,0.186388,22.828475810893476
289,,1,0.6957,0.03757253289222717,38.141228,0.046318,
290,1237663784215642641,0,0.9556,0.01587863080203533,41.636604,0.072199,22.902711778837197
291,1237663238739394777,0,0.6998,0.0674607902765274,51.094217,0.113553,22.459601994983586
292,1237663238739985091,0,0.8615,0.0279353316873312,52.461805,0.054496,22.629727159366652
293,1237663238740771124,0,0.9384,0.07475518435239792,54.202047,0.200893,22.430104066457886
294,1237663238741623441,0,0.9669,0.024491099640727043,56.241458,0.029066,22.674675050481117
295,1237645942905766338,0,0.8992,0.012059452012181282,57.718939,0.166429,
296,1237663784751661356,0,0.9446,0.06127079203724861,39.701777,0.52151,19.66417853838494
297,1237663239271678456,0,0.6491,0.027405373752117157,40.609409,0.60376,22.47226104559393
298,1237663239279935723,0,0.7766,0.08586648106575012,59.52117,0.608336,22.451481844363546
299,1237678617433735584,0,0.9252,0.06484203040599823,36.365656,0.979927,22.56544940276951
300,1237678437018894670,0,0.901,0.015896324068307877,45.442487,0.910527,22.716761588188465
301,1237666302164337075,0,0.8887,0.05145628750324249,46.089115,1.063938,21.99296115441648
302,1237660241924129126,0,0.871,0.03290292248129845,49.684406,0.884051,22.561614434599285
303,1237660241924850324,0,0.5156,0.022720471024513245,51.360421,1.009958,22.34316715273941
304,1237645943981932999,0,0.9081,0.01836477592587471,63.326633,0.942871,22.879126724933222
305,1237645943982653873,0,0.663,0.07534950971603394,64.979482,0.896766,21.930385862291786
306,1237645943982850311,0,0.8571,0.1293630599975586,65.363366,0.951397,22.37834278214656
307,1237663275776803143,0,0.6853,0.012104657478630543,352.000457,-1.224688,22.985011872070192
308,1237663275778310554,0,0.5006,0.05341894179582596,355.439481,-1.091535,22.85041920822052
309,1237663275778965757,0,0.8839,0.013059297576546669,356.979029,-1.204621,23.054494173731964
310,1237663275780866320,0,0.8661,0.037887174636125565,1.334856,-1.067977,22.224458612781234
311,1237663275781521685,0,0.9059,0.03864461928606033,2.789144,-1.143281,21.53281596032982
312,1237663782590414996,0,0.8166,0.1453990489244461,8.341536,-1.121725,16.711522250267322
313,1237663782595330352,0,0.9295,0.06629733741283417,19.512122,-1.166524,22.543969975175628
314,1237663782596247930,0,0.9476,0.014869125559926033,21.699142,-1.212035,23.239692219077295
315,1237663782596772487,0,0.9347,0.015421757474541664,22.884886,-1.07732,18.767453824215025
